Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
AP012306.1	1898515	1900164		minus	predicted protein	yfaQ	0	protein-coding		BAL39017.1	549	ECMDS42_1794
AP012306.1	1900165	1900650		minus	uncharacterized gene	yfaS	0	other				ECMDS42_1795
AP012306.1	1900210	1904814		minus	uncharacterized gene	yfaS	0	other				ECMDS42_1796
AP012306.1	1900666	1904769		minus	uncharacterized gene	yfaS	0	other				ECMDS42_1797
AP012306.1	1904703	1905326		minus	predicted protein	yfaT	0	protein-coding		BAL39018.1	207	ECMDS42_1798
AP012306.1	1905323	1907011		minus	predicted protein	yfaA	0	protein-coding		BAL39019.1	562	ECMDS42_1799
AP012306.1	1907160	1909787		minus	DNA gyrase (type II topoisomerase), subunit A	gyrA	0	protein-coding		BAL39020.1	875	ECMDS42_1800
AP012306.1	1909934	1910656		plus	bifunctional 3-demethylubiquinone-9 3-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase	ubiG	0	protein-coding		BAL39021.1	240	ECMDS42_1801
AP012306.1	1910784	1914536		minus	adhesin	yfaL	0	protein-coding		BAL39022.1	1250	ECMDS42_1802
AP012306.1	1915232	1917517		plus	ribonucleoside diphosphate reductase 1, alpha subunit	nrdA	0	protein-coding		BAL39023.1	761	ECMDS42_1803
AP012306.1	1917751	1918881		plus	ribonucleoside diphosphate reductase 1, beta subunit, ferritin-like	nrdB	0	protein-coding		BAL39024.1	376	ECMDS42_1804
AP012306.1	1918881	1919135		plus	predicted 2Fe-2S cluster-containing protein	yfaE	0	protein-coding		BAL39025.1	84	ECMDS42_1805
AP012306.1	1919189	1919839		minus	conserved protein	inaA	0	protein-coding		BAL39026.1	216	ECMDS42_1806
AP012306.1	1920054	1920260		plus	conserved protein	yfaH	0	protein-coding		BAL39027.1	68	ECMDS42_1807
AP012306.1	1920302	1921378		minus	periplasmic glycerophosphodiester phosphodiesterase	glpQ	0	protein-coding		BAL39028.1	358	ECMDS42_1808
AP012306.1	1921383	1922741		minus	sn-glycerol-3-phosphate transporter	glpT	0	protein-coding		BAL39029.1	452	ECMDS42_1809
AP012306.1	1923014	1924642		plus	sn-glycerol-3-phosphate dehydrogenase (anaerobic), large subunit, FAD/NAD(P)-binding	glpA	0	protein-coding		BAL39030.1	542	ECMDS42_1810
AP012306.1	1924632	1925891		plus	sn-glycerol-3-phosphate dehydrogenase (anaerobic), membrane anchor subunit	glpB	0	protein-coding		BAL39031.1	419	ECMDS42_1811
AP012306.1	1925888	1927078		plus	sn-glycerol-3-phosphate dehydrogenase (anaerobic), small subunit	glpC	0	protein-coding		BAL39032.1	396	ECMDS42_1812
AP012306.1	1927271	1928170		plus	conserved protein	yfaD	0	protein-coding		BAL39033.1	299	ECMDS42_1813
AP012306.1	1928183	1928368		plus	predicted protein	ypaA	0	protein-coding		BAL39034.1	61	ECMDS42_1814
AP012306.1	1928409	1929212		minus	predicted 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase	yfaU	0	protein-coding		BAL39035.1	267	ECMDS42_1815
AP012306.1	1929230	1930519		minus	predicted transporter	yfaV	0	protein-coding		BAL39036.1	429	ECMDS42_1816
AP012306.1	1930576	1931793		minus	predicted enolase	yfaW	0	protein-coding		BAL39037.1	405	ECMDS42_1817
AP012306.1	1931796	1932578		minus	predicted DNA-binding transcriptional regulator	yfaX	0	protein-coding		BAL39038.1	260	ECMDS42_1818
AP012306.1	1932798	1934000		minus	conserved protein	yfaY	0	protein-coding		BAL39039.1	400	ECMDS42_1819
AP012306.1	1934100	1934642		minus	predicted outer membrane porin protein	yfaZ	0	protein-coding		BAL39040.1	180	ECMDS42_1820
AP012306.1	1934921	1935346		plus	predicted NUDIX hydrolase	yfaO	0	protein-coding		BAL39041.1	141	ECMDS42_1821
AP012306.1	1935385	1935987		minus	conserved protein	ais	0	protein-coding		BAL39042.1	200	ECMDS42_1822
AP012306.1	1936277	1937434		plus	uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent	yfbE	0	protein-coding		BAL39043.1	385	ECMDS42_1823
AP012306.1	1937438	1938406		plus	undecaprenyl phosphate-L-Ara4FN transferase	yfbF	0	protein-coding		BAL39044.1	322	ECMDS42_1824
AP012306.1	1938406	1940388		plus	fused UDP-L-Ara4N formyltransferase/UDP-GlcA C-4'-decarboxylase	yfbG	0	protein-coding		BAL39045.1	660	ECMDS42_1825
AP012306.1	1940385	1941275		plus	conserved protein	yfbH	0	protein-coding		BAL39046.1	296	ECMDS42_1826
AP012306.1	1941275	1942927		plus	4-amino-4-deoxy-L-arabinose transferase	arnT	0	protein-coding		BAL39047.1	550	ECMDS42_1827
AP012306.1	1942924	1943259		plus	conserved protein	yfbW	0	protein-coding		BAL39048.1	111	ECMDS42_1828
AP012306.1	1943259	1943645		plus	predicted inner membrane protein	yfbJ	0	protein-coding		BAL39049.1	128	ECMDS42_1829
AP012306.1	1943639	1943905		minus	polymyxin resistance protein B	pmrD	0	protein-coding		BAL39050.1	88	ECMDS42_1830
AP012306.1	1944015	1945370		minus	o-succinylbenzoate-CoA ligase	menE	0	protein-coding		BAL39051.1	451	ECMDS42_1831
AP012306.1	1945367	1946329		minus	o-succinylbenzoyl-CoA synthase	menC	0	protein-coding		BAL39052.1	320	ECMDS42_1832
AP012306.1	1946329	1947186		minus	dihydroxynaphthoic acid synthetase	menB	0	protein-coding		BAL39053.1	285	ECMDS42_1833
AP012306.1	1947201	1947959		minus	predicted peptidase	yfbB	0	protein-coding		BAL39054.1	252	ECMDS42_1834
AP012306.1	1947956	1949626		minus	bifunctional 2-oxoglutarate decarboxylase/SHCHC synthase	menD	0	protein-coding		BAL39055.1	556	ECMDS42_1835
AP012306.1	1949715	1951010		minus	isochorismate synthase 2	menF	0	protein-coding		BAL39056.1	431	ECMDS42_1836
AP012306.1	1951089	1951394		minus	conserved protein	elaB	0	protein-coding		BAL39057.1	101	ECMDS42_1837
AP012306.1	1951449	1951910		minus	predicted acyltransferase with acyl-CoA N-acyltransferase domain	elaA	0	protein-coding		BAL39058.1	153	ECMDS42_1838
AP012306.1	1951975	1952892		plus	binuclear zinc phosphodiesterase	elaC	0	protein-coding		BAL39059.1	305	ECMDS42_1839
AP012306.1	1953080	1954291		plus	predicted enzyme	elaD	0	protein-coding		BAL39060.1	403	ECMDS42_1840
AP012306.1	1954362	1956089		minus	conserved protein	yfbK	0	protein-coding		BAL39061.1	575	ECMDS42_1841
AP012306.1	1956227	1957198		plus	predicted peptidase	yfbL	0	protein-coding		BAL39062.1	323	ECMDS42_1842
AP012306.1	1957301	1957804		plus	predicted protein	yfbM	0	protein-coding		BAL39063.1	167	ECMDS42_1843
AP012306.1	1958077	1958793		minus	predicted protein	yfbN	0	protein-coding		BAL39064.1	238	ECMDS42_1844
AP012306.1	1958948	1959424		plus	predicted protein	yfbO	0	protein-coding		BAL39065.1	158	ECMDS42_1845
AP012306.1	1959480	1960331		plus	predicted protein	yfbP	0	protein-coding		BAL39066.1	283	ECMDS42_1846
AP012306.1	1960415	1961692		minus	NADH:ubiquinone oxidoreductase, membrane subunit N	nuoN	0	protein-coding		BAL39067.1	425	ECMDS42_1847
AP012306.1	1961879	1963408		minus	NADH:ubiquinone oxidoreductase, membrane subunit M	nuoM	0	protein-coding		BAL39068.1	509	ECMDS42_1848
AP012306.1	1963572	1965413		minus	NADH:ubiquinone oxidoreductase, membrane subunit L	nuoL	0	protein-coding		BAL39069.1	613	ECMDS42_1849
AP012306.1	1965410	1965712		minus	NADH:ubiquinone oxidoreductase, membrane subunit K	nuoK	0	protein-coding		BAL39070.1	100	ECMDS42_1850
AP012306.1	1965709	1966263		minus	NADH:ubiquinone oxidoreductase, membrane subunit J	nuoJ	0	protein-coding		BAL39071.1	184	ECMDS42_1851
AP012306.1	1966275	1966817		minus	NADH:ubiquinone oxidoreductase, chain I	nuoI	0	protein-coding		BAL39072.1	180	ECMDS42_1852
AP012306.1	1966832	1967809		minus	NADH:ubiquinone oxidoreductase, membrane subunit H	nuoH	0	protein-coding		BAL39073.1	325	ECMDS42_1853
AP012306.1	1967806	1970538		minus	NADH:ubiquinone oxidoreductase, chain G	nuoG	0	protein-coding		BAL39074.1	910	ECMDS42_1854
AP012306.1	1970585	1971922		minus	NADH:ubiquinone oxidoreductase, chain F	nuoF	0	protein-coding		BAL39075.1	445	ECMDS42_1855
AP012306.1	1971919	1972419		minus	NADH:ubiquinone oxidoreductase, chain E	nuoE	0	protein-coding		BAL39076.1	166	ECMDS42_1856
AP012306.1	1972422	1974224		minus	NADH:ubiquinone oxidoreductase, chain C,D	nuoC	0	protein-coding		BAL39077.1	600	ECMDS42_1857
AP012306.1	1974318	1974980		minus	NADH:ubiquinone oxidoreductase, chain B	nuoB	0	protein-coding		BAL39078.1	220	ECMDS42_1858
AP012306.1	1974996	1975439		minus	NADH:ubiquinone oxidoreductase, membrane subunit A	nuoA	0	protein-coding		BAL39079.1	147	ECMDS42_1859
AP012306.1	1976070	1977008		minus	DNA-binding transcriptional repressor	lrhA	0	protein-coding		BAL39080.1	312	ECMDS42_1860
AP012306.1	1977928	1979145		plus	predicted aminotransferase	yfbQ	0	protein-coding		BAL39081.1	405	ECMDS42_1861
AP012306.1	1979229	1979828		plus	deoxyribonucleoside 5'-monophosphatase	yfbR	0	protein-coding		BAL39082.1	199	ECMDS42_1862
AP012306.1	1979887	1981719		minus	predicted transporter	yfbS	0	protein-coding		BAL39083.1	610	ECMDS42_1863
AP012306.1	1981806	1982456		minus	sugar phosphatase	yfbT	0	protein-coding		BAL39084.1	216	ECMDS42_1864
AP012306.1	1982467	1982961		minus	conserved protein	yfbU	0	protein-coding		BAL39085.1	164	ECMDS42_1865
AP012306.1	1983044	1983499		minus	conserved inner membrane protein	yfbV	0	protein-coding		BAL39086.1	151	ECMDS42_1866
AP012306.1	1983837	1985039		plus	acetate kinase A and propionate kinase 2	ackA	0	protein-coding		BAL39087.1	400	ECMDS42_1867
AP012306.1	1985114	1987258		plus	phosphate acetyltransferase	pta	0	protein-coding		BAL39088.1	714	ECMDS42_1868
AP012306.1	1987448	1988968		plus	predicted inner membrane protein	yfcC	0	protein-coding		BAL39089.1	506	ECMDS42_1869
AP012306.1	1989001	1989543		minus	predicted NUDIX hydrolase	yfcD	0	protein-coding		BAL39090.1	180	ECMDS42_1870
AP012306.1	1989601	1990155		minus	predicted phosphatase	yfcE	0	protein-coding		BAL39091.1	184	ECMDS42_1871
AP012306.1	1990208	1990852		minus	predicted enzyme	yfcF	0	protein-coding		BAL39092.1	214	ECMDS42_1872
AP012306.1	1990988	1991635		plus	predicted glutathione S-transferase	yfcG	0	protein-coding		BAL39093.1	215	ECMDS42_1873
AP012306.1	1991692	1992054		plus	D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase	folX	0	protein-coding		BAL39094.1	120	ECMDS42_1874
AP012306.1	1992075	1992968		plus	conserved protein with NAD(P)-binding Rossmann fold	yfcH	0	protein-coding		BAL39095.1	297	ECMDS42_1875
AP012306.1	1993016	1993906		minus	conserved protein	yfcI	0	protein-coding		BAL39096.1	296	ECMDS42_1876
AP012306.1	1994103	1994876		minus	histidine/lysine/arginine/ornithine transporter subunit	hisP	0	protein-coding		BAL39097.1	257	ECMDS42_1877
AP012306.1	1994884	1995600		minus	histidine/lysine/arginine/ornithine transporter subunit	hisM	0	protein-coding		BAL39098.1	238	ECMDS42_1878
AP012306.1	1995597	1996283		minus	histidine/lysine/arginine/ornithine transporter subunit	hisQ	0	protein-coding		BAL39099.1	228	ECMDS42_1879
AP012306.1	1996373	1997155		minus	histidine/lysine/arginine/ornithine transporter subunit	hisJ	0	protein-coding		BAL39100.1	260	ECMDS42_1880
AP012306.1	1997376	1998158		minus	lysine/arginine/ornithine transporter subunit	argT	0	protein-coding		BAL39101.1	260	ECMDS42_1881
AP012306.1	1998424	1998993		minus	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	ubiX	0	protein-coding		BAL39102.1	189	ECMDS42_1882
AP012306.1	1999088	2000605		minus	amidophosphoribosyltransferase	purF	0	protein-coding		BAL39103.1	505	ECMDS42_1883
AP012306.1	2000642	2001130		minus	membrane protein required for colicin V production	cvpA	0	protein-coding		BAL39104.1	162	ECMDS42_1884
AP012306.1	2001389	2002051		minus	conserved protein	dedD	0	protein-coding		BAL39105.1	220	ECMDS42_1885
AP012306.1	2002041	2003309		minus	bifunctional folylpolyglutamate synthase/dihydrofolate synthase	folC	0	protein-coding		BAL39106.1	422	ECMDS42_1886
AP012306.1	2003379	2004293		minus	acetylCoA carboxylase, beta (carboxyltranferase) subunit	accD	0	protein-coding		BAL39107.1	304	ECMDS42_1887
AP012306.1	2004449	2005108		minus	conserved inner membrane protein	dedA	0	protein-coding		BAL39108.1	219	ECMDS42_1888
AP012306.1	2005191	2006003		minus	pseudouridylate synthase I	truA	0	protein-coding		BAL39109.1	270	ECMDS42_1889
AP012306.1	2006003	2007016		minus	predicted semialdehyde dehydrogenase	usg	0	protein-coding		BAL39110.1	337	ECMDS42_1890
AP012306.1	2007082	2008218		minus	erythronate-4-phosphate dehydrogenase	pdxB	0	protein-coding		BAL39111.1	378	ECMDS42_1891
AP012306.1	2008317	2009312		plus	predicted flagella assembly protein	flk	0	protein-coding		BAL39112.1	331	ECMDS42_1892
AP012306.1	2009309	2010487		minus	predicted transporter	yfcJ	0	protein-coding		BAL39113.1	392	ECMDS42_1893
AP012306.1	2010752	2011972		minus	3-oxoacyl-[acyl-carrier-protein] synthase I	fabB	0	protein-coding		BAL39114.1	406	ECMDS42_1894
AP012306.1	2012131	2014137		plus	fused 5-methylaminomethyl-2-thiouridine forming enzyme methyltransferase/FAD-dependent demodification enzyme	trmC	0	protein-coding		BAL39115.1	668	ECMDS42_1895
AP012306.1	2014258	2014536		minus	predicted protein	yfcL	0	protein-coding		BAL39116.1	92	ECMDS42_1896
AP012306.1	2014570	2015118		minus	conserved protein	yfcM	0	protein-coding		BAL39117.1	182	ECMDS42_1897
AP012306.1	2015118	2015927		minus	conserved inner membrane protein	yfcA	0	protein-coding		BAL39118.1	269	ECMDS42_1898
AP012306.1	2015927	2016751		minus	murein DD-endopeptidase	mepA	0	protein-coding		BAL39119.1	274	ECMDS42_1899
AP012306.1	2016755	2017840		minus	chorismate synthase	aroC	0	protein-coding		BAL39120.1	361	ECMDS42_1900
AP012306.1	2017875	2018807		minus	N5-glutamine methyltransferase	prmB	0	protein-coding		BAL39121.1	310	ECMDS42_1901
AP012306.1	2018973	2019524		plus	conserved protein	yfcN	0	protein-coding		BAL39122.1	183	ECMDS42_1902
AP012306.1	2019595	2020416		minus	predicted protein	yfcO	0	protein-coding		BAL39123.1	273	ECMDS42_1903
AP012306.1	2020418	2020957		minus	predicted fimbrial-like adhesin protein	yfcP	0	protein-coding		BAL39124.1	179	ECMDS42_1904
AP012306.1	2020954	2021442		minus	predicted fimbrial-like adhesin protein	yfcQ	0	protein-coding		BAL39125.1	162	ECMDS42_1905
AP012306.1	2021439	2021951		minus	predicted fimbrial-like adhesin protein	yfcR	0	protein-coding		BAL39126.1	170	ECMDS42_1906
AP012306.1	2021951	2022703		minus	predicted periplasmic pilin chaperone	yfcS	0	protein-coding		BAL39127.1	250	ECMDS42_1907
AP012306.1	2022723	2023619		minus	predicted outer membrane export usher protein	yfcT	0	protein-coding		BAL39128.1	298	ECMDS42_1908
AP012306.1	2023632	2025368		minus	predicted export usher protein	yfcU	0	protein-coding		BAL39129.1	578	ECMDS42_1909
AP012306.1	2025450	2026013		minus	predicted fimbrial-like adhesin protein	yfcV	0	protein-coding		BAL39130.1	187	ECMDS42_1910
AP012306.1	2026694	2027179		minus	phosphohistidine phosphatase	sixA	0	protein-coding		BAL39131.1	161	ECMDS42_1911
AP012306.1	2027382	2029526		minus	fused enoyl-CoA hydratase and epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase, subunit of anaerobic fatty acid oxidation complex	yfcX	0	protein-coding		BAL39132.1	714	ECMDS42_1912
AP012306.1	2029526	2030836		minus	beta-ketoacyl-CoA thiolase, anaerobic, subunit	yfcY	0	protein-coding		BAL39133.1	436	ECMDS42_1913
AP012306.1	2031017	2031301		minus	conserved protein	yfcZ	0	protein-coding		BAL39134.1	94	ECMDS42_1914
AP012306.1	2031667	2033013		plus	long-chain fatty acid outer membrane transporter	fadL	0	protein-coding		BAL39135.1	448	ECMDS42_1915
AP012306.1	2033379	2034437		plus	predicted protein	yfdF	0	protein-coding		BAL39136.1	352	ECMDS42_1916
AP012306.1	2034619	2035374		minus	predicted lipoprotein	vacJ	0	protein-coding		BAL39137.1	251	ECMDS42_1917
AP012306.1	2035668	2036600		plus	predicted inner membrane protein	yfdC	0	protein-coding		BAL39138.1	310	ECMDS42_1918
AP012306.1	2036676	2036750		plus	tRNA-Arg	argW	0	tRNA				ECMDS42_1919
AP012306.1	2037043	2037243		plus	response regulator inhibitor for tor operon	torI	0	protein-coding		BAL39139.1	66	ECMDS42_1920
AP012306.1	2037427	2038362		minus	DNA-binding transcriptional dual regulator	dsdC	0	protein-coding		BAL39140.1	311	ECMDS42_1921
AP012306.1	2038580	2039917		plus	predicted transporter	dsdX	0	protein-coding		BAL39141.1	445	ECMDS42_1922
AP012306.1	2039935	2041263		plus	D-serine ammonia-lyase	dsdA	0	protein-coding		BAL39142.1	442	ECMDS42_1923
AP012306.1	2041371	2042909		minus	predicted multidrug efflux system	emrY	0	protein-coding		BAL39143.1	512	ECMDS42_1924
AP012306.1	2042909	2044072		minus	EmrKY-TolC multidrug resistance efflux pump, membrane fusion protein component	emrK	0	protein-coding		BAL39144.1	387	ECMDS42_1925
AP012306.1	2044488	2045102		plus	DNA-binding response regulator in two-component regulatory system with EvgS	evgA	0	protein-coding		BAL39145.1	204	ECMDS42_1926
AP012306.1	2045107	2048700		plus	hybrid sensory histidine kinase in two-component regulatory system with EvgA	evgS	0	protein-coding		BAL39146.1	1197	ECMDS42_1927
AP012306.1	2048756	2049901		minus	predicted CoA-transferase, NAD(P)-binding	yfdE	0	protein-coding		BAL39147.1	381	ECMDS42_1928
AP012306.1	2049975	2050919		minus	predicted transporter	yfdV	0	protein-coding		BAL39148.1	314	ECMDS42_1929
AP012306.1	2050989	2052683		minus	predicted oxalyl-CoA decarboxylase	oxc	0	protein-coding		BAL39149.1	564	ECMDS42_1930
AP012306.1	2052737	2053987		minus	formyl-CoA transferase, NAD(P)-binding	frc	0	protein-coding		BAL39150.1	416	ECMDS42_1931
AP012306.1	2054500	2055135		minus	predicted protein	yfdX	0	protein-coding		BAL39151.1	211	ECMDS42_1932
AP012306.1	2055431	2055706		plus	predicted lipoprotein	ypdI	0	protein-coding		BAL39152.1	91	ECMDS42_1933
AP012306.1	2055783	2056025		minus	predicted inner membrane protein	yfdY	0	protein-coding		BAL39153.1	80	ECMDS42_1934
AP012306.1	2056378	2057298		plus	palmitoleoyl-acyl carrier protein (ACP)-dependent acyltransferase	ddg	0	protein-coding		BAL39154.1	306	ECMDS42_1935
AP012306.1	2057790	2059028		minus	prediected aminotransferase, PLP-dependent	yfdZ	0	protein-coding		BAL39155.1	412	ECMDS42_1936
AP012306.1	2059404	2061101		plus	predicted sensory kinase in two-component system with YpdB	ypdA	0	protein-coding		BAL39156.1	565	ECMDS42_1937
AP012306.1	2061116	2061850		plus	predicted response regulator in two-component system withYpdA	ypdB	0	protein-coding		BAL39157.1	244	ECMDS42_1938
AP012306.1	2061863	2062720		plus	predicted DNA-binding protein	ypdC	0	protein-coding		BAL39158.1	285	ECMDS42_1939
AP012306.1	2062723	2065218		minus	fused predicted PTS enzymes Hpr component/enzyme I component/enzyme IIA component	ypdD	0	protein-coding		BAL39159.1	831	ECMDS42_1940
AP012306.1	2065243	2066280		minus	predicted peptidase	ypdE	0	protein-coding		BAL39160.1	345	ECMDS42_1941
AP012306.1	2066280	2067365		minus	predicted peptidase	ypdF	0	protein-coding		BAL39161.1	361	ECMDS42_1942
AP012306.1	2067380	2068627		minus	predicted enzyme IIC component of PTS	ypdG	0	protein-coding		BAL39162.1	415	ECMDS42_1943
AP012306.1	2068649	2068975		minus	predicted enzyme IIB component of PTS	ypdH	0	protein-coding		BAL39163.1	108	ECMDS42_1944
AP012306.1	2069194	2070159		minus	glucokinase	glk	0	protein-coding		BAL39164.1	321	ECMDS42_1945
AP012306.1	2070455	2070530		minus	tRNA-Ala	alaX	0	tRNA				ECMDS42_1946
AP012306.1	2070570	2070645		minus	tRNA-Ala	alaW	0	tRNA				ECMDS42_1947
AP012306.1	2070881	2071225		plus	predicted DNA-binding transcriptional regulator	yfeC	0	protein-coding		BAL39165.1	114	ECMDS42_1948
AP012306.1	2071227	2071619		plus	predicted DNA-binding transcriptional regulator	yfeD	0	protein-coding		BAL39166.1	130	ECMDS42_1949
AP012306.1	2071671	2073086		minus	glutamyl-tRNA synthetase	gltX	0	protein-coding		BAL39167.1	471	ECMDS42_1950
AP012306.1	2073345	2073420		plus	tRNA-Val	valU	0	tRNA				ECMDS42_1951
AP012306.1	2073465	2073540		plus	tRNA-Val	valX	0	tRNA				ECMDS42_1952
AP012306.1	2073587	2073662		plus	tRNA-Val	valY	0	tRNA				ECMDS42_1953
AP012306.1	2073667	2073742		plus	tRNA-Lys	lysV	0	tRNA				ECMDS42_1954
AP012306.1	2074010	2074894		minus	DNA-binding transcriptional activator	xapR	0	protein-coding		BAL39168.1	294	ECMDS42_1955
