Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
U00096.3	2962441	2962764		minus	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdC	ppdC	0	protein-coding		AAC75862.1	107	b2823
U00096.3	2962749	2963156		minus	DUF2509 domain-containing protein YgdB	ygdB	0	protein-coding		AAC75863.2	135	b2824
U00096.3	2963153	2963716		minus	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdB	ppdB	0	protein-coding		AAC75864.1	187	b2825
U00096.3	2963707	2964177		minus	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdA	ppdA	0	protein-coding		AAC75865.1	156	b2826
U00096.3	2964361	2965155		minus	thymidylate synthase	thyA	0	protein-coding		AAC75866.1	264	b2827
U00096.3	2965162	2966037		minus	phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	lgt	0	protein-coding		AAC75867.1	291	b2828
U00096.3	2966188	2968434		minus	phosphoenolpyruvate-protein phosphotransferase PtsP	ptsP	0	protein-coding		AAC75868.1	748	b2829
U00096.3	2968447	2968977		minus	RNA pyrophosphohydrolase	rppH	0	protein-coding		AAC75869.1	176	b2830
U00096.3	2969330	2969476		minus	YgdT	ygdT	0	protein-coding		AYC08238.1	48	b4610
U00096.3	2969662	2970351		plus	DNA mismatch repair protein MutH	mutH	0	protein-coding		AAC75870.1	229	b2831
U00096.3	2970420	2971133		plus	PF03741 family inner membrane protein YgdQ	ygdQ	0	protein-coding		AAC75871.1	237	b2832
U00096.3	2971271	2971489		plus	DUF903 domain-containing lipoprotein YgdR	ygdR	0	protein-coding		AAC75872.1	72	b2833
U00096.3	2971597	2972637		plus	putative NADP(H)-dependent aldo-keto reductase Tas	tas	0	protein-coding		AAC75873.1	346	b2834
U00096.3	2972669	2973862		minus	lysophospholipid transporter	lplT	0	protein-coding		AAC75874.1	397	b2835
U00096.3	2973855	2976014		minus	fused 2-acylglycerophospho-ethanolamine acyltransferase/acyl-acyl carrier protein synthetase	aas	0	protein-coding		AAC75875.1	719	b2836
U00096.3	2976102	2976189		minus	small regulatory RNA OmrA	omrA	0	ncRNA				b4444
U00096.3	2976304	2976385		minus	small regulatory RNA OmrB	omrB	0	ncRNA				b4445
U00096.3	2976599	2977630		plus	DNA-binding transcriptional dual regulator GalR	galR	0	protein-coding		AAC75876.1	343	b2837
U00096.3	2977637	2978899		minus	diaminopimelate decarboxylase	lysA	0	protein-coding		AAC75877.1	420	b2838
U00096.3	2979021	2979956		plus	DNA-binding transcriptional dual regulator LysR	lysR	0	protein-coding		AAC75878.1	311	b2839
U00096.3	2979943	2980635		minus	amino acid racemase YgeA	ygeA	0	protein-coding		AAC75879.1	230	b2840
U00096.3	2980764	2982182		minus	arabinose:H(+) symporter	araE	0	protein-coding		AAC75880.1	472	b2841
U00096.3	2982497	2983258		minus	putative 2-keto-3-deoxy-D-gluconate dehydrogenase	kduD	0	protein-coding		AAC75881.1	253	b2842
U00096.3	2983288	2984124		minus	5-dehydro-4-deoxy-D-glucuronate isomerase	kduI	0	protein-coding		AAC75882.1	278	b2843
U00096.3	2984411	2985592		minus	putative acyltransferase	yqeF	0	protein-coding		AAC75883.2	393	b2844
U00096.3	2985847	2987076		plus	putative transporter YqeG	yqeG	0	protein-coding		AAC75884.1	409	b2845
U00096.3	2987536	2988168		plus	putative LuxR family transcriptional regulator YqeH	yqeH	0	protein-coding		AAC75885.2	210	b2846
U00096.3	2988502	2989311		plus	putative transcriptional regulator YqeI	yqeI	0	protein-coding		AAC75886.1	269	b2847
U00096.3	2989304	2989786		plus	protein YqeJ	yqeJ	0	protein-coding		AAC75887.2	160	b2848
U00096.3	2989819	2989899		minus	uncharacterized protein YqeL	yqeL	0	protein-coding		ACO60005.1	26	b4683
U00096.3	2989935	2990360		minus	protein YqeK	yqeK	0	protein-coding		AAC75888.2	141	b2849
U00096.3	2990554	2991043		plus	uncharacterized gene	ygeF	0	pseudogene				b2850
U00096.3	2991268	2991759		plus	TPR repeat-containing putative chaperone YgeG	ygeG	0	protein-coding		AAC75890.1	163	b2851
U00096.3	2992094	2993470		plus	putative transcriptional regulator YgeH	ygeH	0	protein-coding		AAC75891.1	458	b2852
U00096.3	2993638	2993856		plus	protein YgeI	ygeI	0	protein-coding		AAC75892.1	72	b2853
U00096.3	2993939	2994441		plus	uncharacterized gene	pbl	0	pseudogene				b2854
U00096.3	2994460	2994903		minus	uncharacterized gene	ygeK	0	pseudogene				b2855
U00096.3	2994937	2995092		minus	uncharacterized gene	ygeL	0	pseudogene				b2856
U00096.3	2995314	2996020		minus	uncharacterized gene	ygeN	0	pseudogene				b2858
U00096.3	2995962	2996360		minus	uncharacterized gene	ygeO	0	pseudogene				b2859
U00096.3	2996372	2997277		minus	IS2 insertion element protein InsB	insD4	0	protein-coding		AAC75899.1	301	b2860
U00096.3	2997235	2997600		minus	IS2 insertion element repressor InsA	insC4	0	protein-coding		AAC75900.3	121	b2861
U00096.3	2997689	2997988		minus	uncharacterized gene	ygeP	0	pseudogene				b2862
U00096.3	2998034	2998828		minus	putative lipoprotein YgeQ	ygeQ	0	protein-coding		AYC08239.1	264	b2863
U00096.3	2998984	2999057		minus	tRNA-Gly	glyU	0	tRNA				b2864
U00096.3	2999136	2999891		minus	amidase activator	actS	0	protein-coding		AAC75903.2	251	b2865
U00096.3	3000345	3002603		plus	putative xanthine dehydrogenase molybdenum-binding subunit XdhA	xdhA	0	protein-coding		AAC75904.1	752	b2866
U00096.3	3002614	3003492		plus	putative xanthine dehydrogenase FAD-binding subunit XdhB	xdhB	0	protein-coding		AAC75905.1	292	b2867
U00096.3	3003489	3003968		plus	putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC	xdhC	0	protein-coding		AAC75906.1	159	b2868
U00096.3	3004008	3005786		minus	putative sigma(54)-dependent transcriptional regulator YgeV	ygeV	0	protein-coding		AAC75907.1	592	b2869
U00096.3	3006262	3007452		plus	putative carbamoyltransferase YgeW	ygeW	0	protein-coding		AAT48152.1	396	b2870
U00096.3	3007510	3008706		plus	2,3-diaminopropionate ammonia-lyase	ygeX	0	protein-coding		AAC75909.1	398	b2871
U00096.3	3008764	3009975		plus	putative peptidase YgeY	ygeY	0	protein-coding		AAC75910.1	403	b2872
U00096.3	3010028	3011413		plus	phenylhydantoinase	hyuA	0	protein-coding		AAC75911.2	461	b2873
U00096.3	3011461	3012393		plus	putative amino acid kinase YqeA	yqeA	0	protein-coding		AAC75912.1	310	b2874
U00096.3	3012614	3014239		minus	XdhC-CoxI family protein YqeB	yqeB	0	protein-coding		AAC75913.1	541	b2875
U00096.3	3014287	3015057		minus	uncharacterized protein YqeC	yqeC	0	protein-coding		AAC75914.2	256	b2876
U00096.3	3015160	3015738		plus	molybdenum cofactor cytidylyltransferase	mocA	0	protein-coding		AAC75915.1	192	b2877
U00096.3	3016060	3019158		plus	putative oxidoreductase, Fe-S subunit	ygfK	0	protein-coding		AAC75916.1	1032	b2878
U00096.3	3019161	3020489		plus	putative aminohydrolase SsnA	ssnA	0	protein-coding		AAC75917.2	442	b2879
U00096.3	3020540	3021319		plus	putative oxidoreductase	ygfM	0	protein-coding		AAC75918.1	259	b2880
U00096.3	3021316	3024186		plus	fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit	xdhD	0	protein-coding		AAC75919.1	956	b2881
U00096.3	3024351	3025751		plus	xanthine:H(+) symporter XanQ	xanQ	0	protein-coding		AAC75920.2	466	b2882
U00096.3	3025766	3027085		plus	guanine deaminase	guaD	0	protein-coding		AAC75921.1	439	b2883
U00096.3	3027121	3028488		plus	guanine/hypoxanthine transporter GhxQ	ghxQ	0	protein-coding		AAT48153.1	455	b4464
U00096.3	3028524	3029012		minus	putative electron transport protein YgfS	ygfS	0	protein-coding		AAC75924.2	162	b2886
U00096.3	3029012	3030931		minus	putative oxidoreductase YgfT	ygfT	0	protein-coding		AAC75925.2	639	b2887
U00096.3	3031367	3032815		plus	urate:H(+) symporter	uacT	0	protein-coding		AAC75926.2	482	b2888
U00096.3	3032817	3032942		plus	uncharacterized protein YqfG	yqfG	0	protein-coding		ACO60006.1	41	b4684
U00096.3	3032939	3033010		minus	protein YqfH	yqfH	0	protein-coding		AYC08240.1	23	b4753
U00096.3	3033065	3033613		plus	isopentenyl-diphosphate Delta-isomerase	idi	0	protein-coding		AAC75927.1	182	b2889
U00096.3	3033657	3035174		minus	lysine--tRNA ligase	lysS	0	protein-coding		AAC75928.1	505	b2890
U00096.3	3035184	3036282		minus	peptide chain release factor RF2	prfB	0	protein-coding		AAC75929.1	365	b2891
U00096.3	3036373	3038106		minus	ssDNA-specific exonuclease RecJ	recJ	0	protein-coding		AAC75930.1	577	b2892
U00096.3	3038112	3038822		minus	protein disulfide isomerase DsbC	dsbC	0	protein-coding		AAC75931.1	236	b2893
U00096.3	3038847	3039743		minus	site-specific recombinase	xerD	0	protein-coding		AAC75932.1	298	b2894
U00096.3	3039855	3040376		plus	flavodoxin 2	fldB	0	protein-coding		AAC75933.1	173	b2895
U00096.3	3040416	3040823		minus	protein YgfX	ygfX	0	protein-coding		AAC75934.1	135	b2896
U00096.3	3040804	3041070		minus	FAD assembly factor	sdhE	0	protein-coding		AAC75935.1	88	b2897
U00096.3	3041313	3042293		plus	folate-binding protein	ygfZ	0	protein-coding		AAC75936.1	326	b2898
U00096.3	3042489	3043148		minus	hemolysin-III family protein YqfA	yqfA	0	protein-coding		AAC75937.1	219	b2899
U00096.3	3043312	3043623		minus	N(4)-acetylcytidine amidohydrolase	yqfB	0	protein-coding		AAC75938.1	103	b2900
U00096.3	3043662	3045101		plus	6-phospho-beta-glucosidase A	bglA	0	protein-coding		AAC75939.1	479	b2901
U00096.3	3045158	3045901		minus	putative oxidoreductase YgfF	ygfF	0	protein-coding		AAC75940.1	247	b2902
U00096.3	3046168	3049041		minus	glycine decarboxylase	gcvP	0	protein-coding		AAC75941.1	957	b2903
U00096.3	3049160	3049549		minus	glycine cleavage system H protein	gcvH	0	protein-coding		AAC75942.1	129	b2904
U00096.3	3049573	3050667		minus	aminomethyltransferase	gcvT	0	protein-coding		AAC75943.1	364	b2905
U00096.3	3050958	3051041		plus	protein YqfI	yqfI	0	protein-coding		AYC08241.1	27	b4754
U00096.3	3051115	3052317		minus	2-octaprenylphenol 6-hydroxylase	ubiI	0	protein-coding		AAC75944.1	400	b2906
U00096.3	3052340	3053518		minus	2-octaprenyl-6-methoxyphenol 4-hydroxylase	ubiH	0	protein-coding		AAC75945.1	392	b2907
U00096.3	3053515	3054840		minus	Xaa-Pro aminopeptidase	pepP	0	protein-coding		AAC75946.1	441	b2908
U00096.3	3054866	3055444		minus	PF03695 family protein YgfB	ygfB	0	protein-coding		AAC75947.2	192	b2909
U00096.3	3055612	3055941		plus	cell division protein ZapA	zapA	0	protein-coding		AAC75948.1	109	b2910
U00096.3	3055983	3056165		plus	6S RNA	ssrS	0	ncRNA				b2911
U00096.3	3056241	3056789		plus	putative 5-formyltetrahydrofolate cyclo-ligase	fau	0	protein-coding		AAC75949.1	182	b2912
U00096.3	3056851	3056991		plus	small regulatory RNA antitoxin SibC	sibC	0	ncRNA				b4446
U00096.3	3056890	3056949		minus	toxic peptide IbsC	ibsC	0	protein-coding		ACO60007.1	19	b4665
U00096.3	3057178	3058410		minus	phosphoglycerate dehydrogenase	serA	0	protein-coding		AAC75950.1	410	b2913
U00096.3	3058666	3059325		minus	ribose-5-phosphate isomerase A	rpiA	0	protein-coding		AAC75951.1	219	b2914
U00096.3	3059381	3059611		minus	uncharacterized gene	yqfE	0	pseudogene				b2915
U00096.3	3059753	3060646		plus	DNA-binding transcriptional dual regulator ArgP	argP	0	protein-coding		AAC75953.1	297	b2916
U00096.3	3060850	3062994		plus	methylmalonyl-CoA mutase	scpA	0	protein-coding		AAC75954.1	714	b2917
U00096.3	3062987	3063982		plus	methylmalonyl-CoA mutase-interacting GTPase YgfD	argK	0	protein-coding		AAC75955.1	331	b2918
U00096.3	3063993	3064778		plus	methylmalonyl-CoA decarboxylase	scpB	0	protein-coding		AAC75956.2	261	b2919
U00096.3	3064802	3066280		plus	propionyl-CoA:succinate CoA transferase	scpC	0	protein-coding		AAC75957.1	492	b2920
U00096.3	3066277	3067173		minus	putative DNA-binding transcriptional regulator YgfI	ygfI	0	protein-coding		AAC75958.2	298	b2921
U00096.3	3067340	3068080		minus	DUF541 domain-containing protein YggE	yggE	0	protein-coding		AAC75959.1	246	b2922
U00096.3	3068173	3068808		minus	L-arginine exporter	argO	0	protein-coding		AAC75960.1	211	b2923
U00096.3	3068947	3069807		minus	small conductance mechanosensitive channel MscS	mscS	0	protein-coding		AAC75961.1	286	b2924
U00096.3	3070165	3071244		minus	fructose-bisphosphate aldolase class II	fbaA	0	protein-coding		AAC75962.1	359	b2925
U00096.3	3071459	3072622		minus	phosphoglycerate kinase	pgk	0	protein-coding		AAC75963.1	387	b2926
U00096.3	3072672	3073691		minus	D-erythrose-4-phosphate dehydrogenase	epd	0	protein-coding		AAC75964.1	339	b2927
U00096.3	3073976	3074689		minus	P-loop NTPase domain-containing protein YggC	yggC	0	protein-coding		AAC75965.1	237	b2928
U00096.3	3074686	3075195		minus	fumarase E	fumE	0	protein-coding		AAC75966.1	169	b2929
U00096.3	3075217	3076182		minus	fructose 1,6-bisphosphatase YggF	yggF	0	protein-coding		AAC75967.1	321	b2930
U00096.3	3076179	3077456		minus	putative zinc-binding dehydrogenase YggP	yggP	0	protein-coding		AAT48154.1	425	b4465
U00096.3	3077471	3078859		minus	mannitol-specific PTS enzyme IICB component CmtA	cmtA	0	protein-coding		AAC75970.1	462	b2933
U00096.3	3078887	3079330		minus	mannitol-specific PTS enzyme IIA component CmtB	cmtB	0	protein-coding		AAC75971.1	147	b2934
U00096.3	3079644	3081635		minus	transketolase 1	tktA	0	protein-coding		AAT48155.1	663	b2935
U00096.3	3081913	3082671		plus	metalloprotease LoiP	loiP	0	protein-coding		AAC75973.2	252	b2936
U00096.3	3082877	3083797		minus	agmatinase	speB	0	protein-coding		AAC75974.1	306	b2937
U00096.3	3083935	3085911		minus	biosynthetic arginine decarboxylase	speA	0	protein-coding		AAC75975.1	658	b2938
U00096.3	3085920	3086051		minus	acid stress response protein YqgB	yqgB	0	protein-coding		AAC75976.2	43	b2939
U00096.3	3086145	3086288		minus	protein YqgG	yqgG	0	protein-coding		QNV50537.1	47	b4784
U00096.3	3086187	3086402		plus	protein YqgC	yqgC	0	protein-coding		AAC75977.1	71	b2940
U00096.3	3086399	3086650		minus	DUF2684 domain-containing protein YqgD	yqgD	0	protein-coding		AYC08242.1	83	b2941
U00096.3	3086706	3087860		plus	methionine adenosyltransferase	metK	0	protein-coding		AAC75979.1	384	b2942
U00096.3	3088284	3089678		plus	galactose:H(+) symporter	galP	0	protein-coding		AAC75980.1	464	b2943
U00096.3	3089755	3090252		plus	protein YggI	yggI	0	protein-coding		AAC75981.1	165	b2944
U00096.3	3090347	3091054		plus	DNA-specific endonuclease I	endA	0	protein-coding		AAC75982.1	235	b2945
U00096.3	3091134	3091865		plus	16S rRNA m(3)U1498 methyltransferase	rsmE	0	protein-coding		AAC75983.2	243	b2946
U00096.3	3091878	3092828		plus	glutathione synthetase	gshB	0	protein-coding		AAC75984.1	316	b2947
U00096.3	3092937	3093500		plus	DUF179 domain-containing protein YqgE	yqgE	0	protein-coding		AAC75985.2	187	b2948
U00096.3	3093500	3093916		plus	ribonuclease H-like domain-containing nuclease	yqgF	0	protein-coding		AAC75986.1	138	b2949
U00096.3	3094100	3095080		minus	Type II/IV secretion system family protein	yggR	0	protein-coding		AAC75987.2	326	b2950
U00096.3	3095098	3095802		plus	PLP homeostasis protein	yggS	0	protein-coding		AAC75988.1	234	b2951
U00096.3	3095820	3096386		plus	uncharacterized protein YggT	yggT	0	protein-coding		AAC75989.1	188	b2952
U00096.3	3096383	3096673		plus	DUF167 domain-containing protein YggU	yggU	0	protein-coding		AAC75990.2	96	b2953
U00096.3	3096681	3097274		plus	dITP/XTP pyrophosphatase	rdgB	0	protein-coding		AAC75991.1	197	b2954
U00096.3	3097267	3098403		plus	heme chaperone HemW	hemW	0	protein-coding		AAC75992.1	378	b2955
U00096.3	3098558	3099565		minus	DUF1202 domain-containing protein YggM	yggM	0	protein-coding		AAC75993.1	335	b2956
U00096.3	3099682	3100728		minus	L-asparaginase 2	ansB	0	protein-coding		AAC75994.1	348	b2957
U00096.3	3100904	3101623		minus	DUF2884 domain-containing protein YggN	yggN	0	protein-coding		AAC75995.1	239	b2958
U00096.3	3101807	3102133		minus	putative ribosome assembly factor YggL	yggL	0	protein-coding		AAC75996.2	108	b2959
U00096.3	3102133	3102852		minus	tRNA m(7)G46 methyltransferase	trmB	0	protein-coding		AAC75997.1	239	b2960
U00096.3	3103013	3104065		plus	adenine DNA glycosylase	mutY	0	protein-coding		AAC75998.1	350	b2961
U00096.3	3104093	3104368		plus	putative Fe(2(+))-trafficking protein	yggX	0	protein-coding		AAC75999.1	91	b2962
U00096.3	3104433	3105512		plus	membrane-bound lytic murein transglycosylase C	mltC	0	protein-coding		AAC76000.2	359	b2963
U00096.3	3105714	3106970		plus	nucleoside:H(+) symporter NupG	nupG	0	protein-coding		AAC76001.2	418	b2964
U00096.3	3107020	3109155		minus	constitutive ornithine decarboxylase	speC	0	protein-coding		AAC76002.2	711	b2965
U00096.3	3109317	3109400		minus	protein YqgH	yqgH	0	protein-coding		QNV50538.1	27	b4785
U00096.3	3109553	3110260		plus	DUF554 domain-containing protein YqgA	yqgA	0	protein-coding		AAC76003.1	235	b2966
U00096.3	3110366	3110441		plus	tRNA-Phe	pheV	0	tRNA				b2967
U00096.3	3110590	3111126		minus	putative type II secretion system M-type protein YghD	yghD	0	protein-coding		AAC76004.1	178	b2968
U00096.3	3111128	3111988		minus	putative type II secretion system L-type protein YghE	yghE	0	protein-coding		QNV50515.1	286	b2969
U00096.3	3111266	3111325		plus	protein YqhJ	yqhJ	0	protein-coding		QNV50539.1	19	b4786
U00096.3	3112054	3113049		minus	putative type II secretion system C-type protein YghF	yghF	0	protein-coding		QNV50516.1	331	b2970
U00096.3	3113067	3113477		minus	lipoprotein YghG	yghG	0	protein-coding		AAC76007.1	136	b2971
U00096.3	3113543	3114352		minus	prepilin peptidase	pppA	0	protein-coding		AAC76008.2	269	b2972
U00096.3	3114550	3119112		minus	putative lipoprotein YghJ	yghJ	0	protein-coding		AAT48156.1	1520	b4466
U00096.3	3119597	3121279		minus	glycolate/lactate:H(+) symporter GlcA	glcA	0	protein-coding		AAC76011.1	560	b2975
U00096.3	3121634	3123805		minus	malate synthase G	glcB	0	protein-coding		AAC76012.1	723	b2976
U00096.3	3123827	3124231		minus	putative heme-binding protein GlcG	glcG	0	protein-coding		AAC76013.1	134	b2977
U00096.3	3124236	3125459		minus	glycolate dehydrogenase, putative iron-sulfur subunit	glcF	0	protein-coding		AAT48157.1	407	b4467
U00096.3	3125470	3126522		minus	glycolate dehydrogenase, putative FAD-binding subunit	glcE	0	protein-coding		AAT48158.1	350	b4468
U00096.3	3126522	3128021		minus	glycolate dehydrogenase, putative FAD-linked subunit	glcD	0	protein-coding		AAC76015.1	499	b2979
U00096.3	3128272	3129036		plus	DNA-binding transcriptional dual regulator GlcC	glcC	0	protein-coding		AAC76016.1	254	b2980
U00096.3	3129043	3130215		minus	putative DNA-binding transcriptional regulator YghO	yghO	0	protein-coding		AYC08243.1	390	b2981
U00096.3	3130214	3131194		plus	IS5 family transposase and trans-activator	insH9	0	protein-coding		AAC75252.2	326	b2982
U00096.3	3131341	3132408		minus	putative transport protein YghQ	yghQ	0	protein-coding		AAT48159.1	355	b2983
U00096.3	3132454	3133212		minus	putative ATP-binding protein YghR	yghR	0	protein-coding		AAC76020.1	252	b2984
U00096.3	3133244	3133957		minus	putative ATP-binding protein YghS	yghS	0	protein-coding		AAC76021.1	237	b2985
U00096.3	3134131	3134823		plus	putative ATP-binding protein YghT	yghT	0	protein-coding		AAC76022.1	230	b2986
U00096.3	3134872	3136371		minus	metal phosphate:H(+) symporter PitB	pitB	0	protein-coding		AAC76023.1	499	b2987
U00096.3	3136663	3138522		minus	fused glutathionylspermidine amidase/glutathionylspermidine synthetase	gss	0	protein-coding		AAC76024.1	619	b2988
U00096.3	3138727	3139593		plus	disulfide reductase/organic hydroperoxide reductase	yghU	0	protein-coding		AAC76025.2	288	b2989
U00096.3	3139716	3139964		minus	hydrogenase maturation factor HybG	hybG	0	protein-coding		AAC76026.1	82	b2990
U00096.3	3139977	3140318		minus	hydrogenase maturation protein HybF	hybF	0	protein-coding		AAC76027.1	113	b2991
U00096.3	3140311	3140799		minus	hydrogenase 2-specific chaperone	hybE	0	protein-coding		AAC76028.1	162	b2992
U00096.3	3140792	3141286		minus	hydrogenase 2 maturation protease	hybD	0	protein-coding		AAC76029.1	164	b2993
U00096.3	3141286	3142989		minus	hydrogenase 2 large subunit	hybC	0	protein-coding		AAC76030.1	567	b2994
